Date,Open,High,Low,Close,Vol,OI
10/18/13,1404.8,1414.9,1397.2,1400.6,104101,222977
10/21/13,1402,1409.9,1398,1401.8,74390,223465
10/22/13,1401.5,1430.7,1395.5,1428.6,159789,225084
10/23/13,1426.1,1428.2,1414.5,1420,99059,225091
10/24/13,1418.4,1438.3,1416.2,1436.3,138229,227041
10/25/13,1432.9,1442.4,1421.3,1438.5,120214,227039
10/28/13,1438.7,1447.8,1432.1,1438.2,118915,225491
10/29/13,1438.5,1446.4,1425.8,1431.5,127174,210712
10/30/13,1430.6,1445.6,1420.5,1435.3,156595,208017
10/31/13,1427.7,1429,1404.7,1409.7,151974,204103
11/1/13,1409.1,1413.3,1391.6,1399.2,136964,202446
11/4/13,1399,1408.4,1396.8,1400.7,78535,200002
11/5/13,1399.8,1406.6,1391.2,1394.1,99655,198626
11/6/13,1398.3,1408,1394.9,1403.8,97108,190543
11/7/13,1403.4,1412,1382,1394.5,188109,183623
11/8/13,1393.8,1399.4,1366.5,1370.6,182695,183966
11/11/13,1374.3,1374.8,1364.1,1367.1,98952,176937
11/12/13,1367.4,1371.4,1346.5,1357.2,146536,175911
11/13/13,1351.3,1369.7,1351,1354.4,133472,171848
11/14/13,1367.4,1379.8,1363.3,1372.3,159304,165035
11/15/13,1372.8,1376.8,1365.6,1373.4,93186,156846
11/18/13,1374.9,1375.2,1355.2,1358.3,112201,155911
11/19/13,1361,1364.2,1354,1359.5,105146,149434
11/20/13,1360.5,1361.7,1326.2,1344,224187,150367
11/21/13,1327.8,1336,1321.8,1329.6,197767,126583
11/22/13,1328.3,1334.3,1326.3,1330.1,135215,104270
11/25/13,1327.6,1340,1311.7,1327.2,195436,75511
11/26/13,1336.8,1343.8,1325.2,1327.4,178417,33656
11/27/13,1327,1340.7,1321.4,1323.8,154819,234844
11/29/13,1330.5,1340.4,1320,1336.3,113086,234105
12/2/13,1336.5,1337.1,1303,1307.8,146101,240358
12/3/13,1305.4,1311.7,1300.5,1306.7,118419,238628
12/4/13,1308.9,1337.4,1296.7,1333.1,182235,236171
12/5/13,1329.1,1329.1,1302.2,1317.8,154225,236103
12/6/13,1310.9,1330.9,1296,1314.9,174951,234058
12/9/13,1315.8,1328.5,1310.5,1320.1,77726,234027
12/10/13,1325.4,1353.4,1323.3,1347,148583,230452
12/11/13,1346.9,1349.1,1336.5,1343.1,120446,231771
12/12/13,1338.2,1342.4,1308.5,1310.8,153610,235222
12/13/13,1312,1324.1,1305.4,1320.5,113538,233953
12/16/13,1323.2,1337.6,1313.1,1330.3,121809,231910
12/17/13,1325.4,1333.5,1312.4,1316,134929,234552
12/18/13,1316.3,1329.9,1301.1,1320.9,160628,234178
12/19/13,1303.9,1311.9,1271.9,1279.5,206495,241964
12/20/13,1274.7,1292.8,1273.9,1289.6,138710,234037
12/23/13,1288.4,1291.5,1277.7,1282.9,84975,230994
12/24/13,1283.7,1291,1281.4,1289.2,43489,228429
12/26/13,1289.7,1301.3,1286.4,1298.2,54652,223741
12/27/13,1296.8,1304.8,1294.4,1299.9,83755,221311
12/30/13,1299.7,1301.7,1279.2,1289.7,79943,220149
12/31/13,1283.3,1299.9,1267.3,1288.2,123138,216979
1/2/14,1290.4,1316.7,1288.4,1311.1,136924,215736
1/3/14,1308.2,1325.5,1307.2,1324.5,114982,213941
1/6/14,1322.9,1333.6,1298.5,1323.9,152189,207698
1/7/14,1322.9,1330.6,1310.1,1315.5,128637,202785
1/8/14,1316.9,1317.7,1303.6,1311.4,157113,192814
1/9/14,1310.8,1316.8,1308.7,1315.3,123280,181181
1/10/14,1313,1334.4,1312.5,1332.8,161259,180012
1/13/14,1333.6,1341.2,1328.9,1337,116647,176549
1/14/14,1338.6,1340.8,1327,1331.3,138193,165856
1/15/14,1330.2,1330.5,1319.4,1324.2,105108,163447
1/16/14,1327.7,1330.8,1321.7,1326.1,111667,154804
1/17/14,1327.6,1340.5,1323.2,1337.8,112715,154271
1/21/14,1338.4,1347.9,1321,1327.7,174694,139196
1/22/14,1326.4,1329.4,1321.4,1324.5,86791,129697
1/23/14,1321.7,1352.9,1316.7,1348.2,209347,128788
1/24/14,1349.6,1359.1,1342.7,1350.2,161723,111908
1/27/14,1356,1365.7,1337.8,1349.3,167219,83831
1/28/14,1341.5,1348.2,1334.1,1336.7,155996,45804
1/29/14,1342,1356.9,1334.5,1348.4,126698,218902
1/30/14,1353.4,1354,1323.7,1328.7,163622,230326
1/31/14,1330.2,1341,1324.4,1326,116151,230457
2/3/14,1328.2,1352.3,1326.6,1346.1,124745,229119
2/4/14,1344.1,1346.9,1333,1337.4,93152,226522
2/5/14,1340.4,1360.7,1338,1343.1,127060,229316
2/6/14,1343.9,1353.7,1338.7,1343.4,87894,228386
2/7/14,1343.1,1358.2,1341.7,1349.1,136028,231708
2/10/14,1351.6,1364,1350.9,1360.9,94770,234632
2/11/14,1360.4,1380.6,1359.7,1376,154734,237951
2/12/14,1376.3,1382.6,1370.1,1381.2,111438,236764
2/13/14,1377,1389.2,1372.4,1386.3,126045,242028
2/14/14,1388.4,1407.7,1386.1,1404.8,150659,244049
2/18/14,1404.8,1418.6,1398.5,1410.6,184496,248202
2/19/14,1408.2,1409.2,1395.1,1406.6,112256,248649
2/20/14,1397.6,1411.5,1393.3,1403.1,129024,242568
2/21/14,1409.2,1415,1402.1,1409.8,110099,236871
2/24/14,1411.7,1425.4,1404.9,1424.2,129769,237986
2/25/14,1422.6,1430,1417.4,1428.9,125978,235111
2/26/14,1427.5,1431.8,1408.5,1414.2,149696,234717
2/27/14,1415.7,1422.6,1410.2,1418,120165,232866
2/28/14,1417.5,1419.8,1405.5,1407.8,132783,224602
3/3/14,1418.6,1441.2,1416.9,1436.5,159743,229442
3/4/14,1436.2,1439.1,1417.4,1424.1,135598,221349
3/5/14,1421,1428.2,1418.9,1426.5,97109,221097
3/6/14,1423.2,1440.1,1417.5,1438,142468,213158
3/7/14,1437,1439.4,1412.8,1424.4,178466,196245
3/10/14,1427,1431.1,1413.7,1427.7,126040,188641
3/11/14,1425.7,1439.2,1424,1432.9,150515,185446
3/12/14,1435,1457.5,1431.8,1456.7,223878,185092
3/13/14,1453.9,1461.9,1451.1,1458.6,175113,168447
3/14/14,1457.2,1474.6,1454.4,1465.2,185259,167793
3/17/14,1469.3,1478.8,1448.1,1459.1,154349,167249
3/18/14,1453.3,1454.1,1437.3,1445.2,157502,156052
3/19/14,1442.3,1446.4,1414,1427.5,194615,149694
3/20/14,1417.9,1421.5,1407,1416.7,167021,139938
3/21/14,1415.5,1429.2,1414.2,1422.2,148313,124426
3/24/14,1421.2,1421.9,1394.7,1397.4,178475,107788
3/25/14,1395.9,1404.2,1392.2,1397.6,158346,91163
3/26/14,1398.3,1403.3,1385.5,1389.6,151503,69714
3/27/14,1391.9,1393.7,1375.9,1381,137399,227462
3/28/14,1378.5,1385.6,1372.3,1380.5,171316,234079
3/31/14,1381.2,1385.5,1368.9,1370,133250,238880
4/1/14,1371.4,1374.6,1363.6,1366.2,112918,234098
4/2/14,1365.8,1381.1,1365.1,1377,124467,233738
4/3/14,1376.6,1380.4,1368.1,1370.8,98672,233246
4/4/14,1372.8,1393.7,1370.6,1389.7,145500,229954
4/7/14,1390.2,1391,1382,1384.5,80277,230803
4/8/14,1383,1400.9,1383,1395.3,119225,231400
4/9/14,1394.7,1401.7,1387.3,1392.1,125580,229364
4/10/14,1398.1,1411.1,1397.2,1406.7,126709,231513
4/11/14,1404.3,1410.4,1400.2,1405.2,91859,226460
4/14/14,1407.2,1417.6,1404.9,1413.7,100334,229830
4/15/14,1412.7,1414.6,1370.6,1386.5,188991,228863
4/16/14,1389.4,1393.3,1379.7,1389.7,117468,228716
4/17/14,1388.3,1390.6,1379,1380.1,95708,226955
4/21/14,1381.1,1388.7,1368,1374.7,101889,227024
4/22/14,1376.5,1379.3,1362,1367.3,118730,227390
4/23/14,1370.2,1375.3,1367,1370.8,98441,223590
4/24/14,1370.1,1385.2,1354.6,1376.8,189289,225073
4/25/14,1380,1391.4,1376.6,1387,107958,221680
4/28/14,1389.4,1392.8,1378.3,1385.2,102409,218541
4/29/14,1382.2,1388.2,1372.3,1382.5,103817,218906
4/30/14,1381.8,1384.6,1371.1,1382.1,139271,216134
5/1/14,1378.1,1379.2,1363.5,1369.6,115436,217419
5/2/14,1370.9,1391.1,1358.2,1389.1,171945,219944
5/5/14,1387.1,1402,1385.9,1395.5,115634,223946
5/6/14,1395.9,1400.5,1390.6,1394.8,103408,217876
5/7/14,1394.1,1401.2,1372.8,1375.1,173803,209368
5/8/14,1376,1381.7,1371,1373.9,118107,202040
5/9/14,1375.8,1380.7,1371.7,1373.8,110471,190310
5/12/14,1376,1390.7,1363.9,1382,130809,179010
5/13/14,1382.2,1385.2,1375.3,1381,120873,171568
5/14/14,1380.1,1395.4,1377.8,1392.1,120327,170675
5/15/14,1391.7,1393.5,1377.1,1379.8,147392,160119
5/16/14,1382.8,1384.5,1373.9,1379.6,116836,146323
5/19/14,1379.2,1391.9,1375.7,1380,108500,143192
5/20/14,1379.2,1383.4,1372.2,1380.8,129486,138357
5/21/14,1380.4,1382.5,1369.1,1374.3,126006,129855
5/22/14,1378.2,1390.3,1376.3,1381.2,128235,125237
5/23/14,1380.5,1381.9,1372.8,1377.9,146979,99147
5/27/14,1378.9,1381,1349.4,1351.7,252104,74320
5/28/14,1350,1353.5,1342.1,1345.7,134364,224692
5/29/14,1344.9,1347.5,1337.4,1343.1,140234,242764
5/30/14,1341.9,1346.6,1328.2,1332,136541,246356
6/2/14,1336.5,1337,1327.1,1330,91403,249391
6/3/14,1330.1,1333.9,1326.2,1330.5,90049,250061
6/4/14,1330.9,1335.5,1328.8,1330.3,76990,252124
6/5/14,1330.3,1343.9,1327.2,1339.3,125573,249276
6/6/14,1339.7,1344.2,1331.7,1338.5,112940,252018
6/9/14,1339,1343.3,1337.6,1339.9,53765,251307
6/10/14,1338.7,1349.8,1336.1,1346.1,107080,249699
6/11/14,1346.3,1351.5,1343.9,1347.2,77036,249355
6/12/14,1347.1,1361.1,1346,1360,117418,251278
6/13/14,1359.4,1364.1,1356.9,1360.1,83626,249165
6/16/14,1362.8,1371.1,1356.5,1361.3,98247,248682
6/17/14,1357.8,1359.5,1344,1358,112826,249672
6/18/14,1358.1,1365.2,1352.5,1358.7,87914,250596
6/19/14,1364.2,1408,1362.2,1400.1,237994,257124
6/20/14,1406.3,1408.5,1393.1,1402.6,167785,256218
6/23/14,1400.9,1405.2,1396.4,1404.4,109392,253112
6/24/14,1404.1,1412.6,1400.5,1407.3,123877,254362
6/25/14,1404.9,1411.6,1391.4,1408.6,136623,255184
6/26/14,1404.7,1406.6,1392.8,1403,134789,255792
6/27/14,1403.1,1409.1,1399.2,1406,104663,257015
6/30/14,1402.8,1416.4,1397,1408,127612,256718
7/1/14,1413.5,1420.9,1410,1412.6,121098,255735
7/2/14,1413,1419.2,1408.1,1416.9,114091,255925
7/3/14,1414,1415,1395.4,1406.6,149377,253003
7/7/14,1407.1,1410.1,1398.1,1403,113065,252380
7/8/14,1406.8,1411.7,1400.3,1402.5,130081,241379
7/9/14,1406.4,1419.4,1404.7,1410.3,163179,227405
7/10/14,1411,1432.8,1411,1425.2,179492,220001
7/11/14,1422.5,1426.4,1420.6,1423.4,97170,205748
7/14/14,1425.5,1426.9,1388.2,1392.7,208856,188701
7/15/14,1395.1,1400.4,1378.6,1383.1,175878,172942
7/16/14,1381.1,1390.2,1379.5,1385.8,119719,162395
7/17/14,1386.3,1411.9,1384.1,1402.9,176744,159468
7/18/14,1405.1,1411.5,1391,1395.4,121624,145954
7/21/14,1397.3,1405,1393.9,1399.9,85369,137000
7/22/14,1398.4,1402.8,1388.2,1392.3,127494,130265
7/23/14,1394,1397.8,1389.5,1390.7,86756,118841
7/24/14,1390.3,1391.6,1373.5,1376.8,178767,101335
7/25/14,1380.2,1394.9,1377,1389.3,131242,87428
7/28/14,1393.9,1395.4,1387.1,1389.3,136981,61442
7/29/14,1390.2,1398.1,1381.5,1384,150849,259894
7/30/14,1384,1388.7,1376.7,1380.4,130868,264826
7/31/14,1380.5,1382.3,1364.8,1366.3,143363,265911
8/1/14,1367.7,1381.9,1364.5,1378.3,144988,260067
8/4/14,1378.9,1379.9,1370.5,1372.4,67872,260803
8/5/14,1372.7,1378.5,1366.8,1368.8,105683,260780
8/6/14,1372.4,1394.5,1372,1391.7,160366,268140
8/7/14,1390.1,1399.9,1386.5,1396,122429,269368
8/8/14,1398,1407.8,1389.2,1394.5,147901,268297
8/11/14,1393.9,1396.4,1389.9,1394,63069,267233
8/12/14,1392.7,1402.8,1390.3,1394.1,98609,273992
8/13/14,1393.1,1399.9,1389.5,1398,98471,275514
8/14/14,1396.9,1405.3,1393.5,1399.2,103416,276865
8/15/14,1396.9,1400,1376.5,1389.7,192112,272677
8/18/14,1387.7,1388.4,1380,1382.8,76105,271889
8/19/14,1382.1,1387.2,1378.2,1380.2,78238,270912
8/20/14,1380.7,1382.8,1372.2,1378.7,83304,270694
8/21/14,1375.4,1375.5,1356.9,1358.9,145351,268323
8/22/14,1361.7,1367.4,1358.1,1363.7,91730,265760
8/25/14,1364.3,1365.1,1358.5,1362.4,53712,265591
8/26/14,1360.9,1375.4,1359.2,1368.7,103850,266740
8/27/14,1365.1,1371.7,1364.4,1366.9,67240,264818
8/28/14,1367.2,1381.1,1366.5,1373.9,110166,267842
8/29/14,1373.9,1376,1367.6,1370.9,76388,266759
9/2/14,1371.9,1374.4,1346.6,1348.5,190582,272981
9/3/14,1350.2,1355.9,1345.4,1353.8,107908,269423
9/4/14,1353.3,1362.7,1344.8,1350,151579,276831
9/5/14,1345.2,1358.3,1341.5,1350.8,106165,275236
9/8/14,1353,1356.1,1335.6,1337.8,112676,277893
9/9/14,1340.6,1342.4,1331.6,1332,128253,277747
9/10/14,1339.7,1342,1328,1328.8,140721,278193
9/11/14,1333.3,1334.5,1318.8,1322.5,160683,275910
9/12/14,1324.4,1325.8,1311.6,1315,140795,274215
9/15/14,1311.8,1322.7,1309.8,1318.6,100037,276068
9/16/14,1316.7,1326.7,1315.7,1320.2,123281,275208
9/17/14,1318.8,1324,1305.5,1319.4,132084,275431
9/18/14,1306.6,1312.2,1299.8,1310.4,151109,274066
9/19/14,1309.1,1312.7,1297.7,1300.1,173498,274237
9/22/14,1299.9,1304.5,1292.3,1301.4,138051,273071
9/23/14,1298.4,1320.5,1298.2,1305.5,153197,272803
9/24/14,1306.7,1310.2,1299.7,1303,131418,272343
9/25/14,1300.8,1308.8,1290.1,1305.4,186354,273450
9/26/14,1305.6,1316.2,1296.3,1298.9,149452,277136
9/29/14,1302.6,1307.4,1298.8,1302.3,105757,277878
9/30/14,1299.2,1304.2,1287.8,1295.1,182523,278219
10/1/14,1292.9,1303.5,1288.5,1299,146536,278900
10/2/14,1296.9,1307.5,1292.6,1298.6,148824,277500
10/3/14,1297.4,1299.2,1273.8,1276.4,186087,282004
10/6/14,1275.5,1293.4,1266.8,1290.8,147758,277408
10/7/14,1291.3,1297.6,1286.5,1295.9,142509,275548
10/8/14,1293.3,1308,1288.6,1289.5,192007,279467
10/9/14,1304.6,1317.5,1302.8,1308.8,165358,281137
10/10/14,1307.5,1309.2,1301.1,1305.2,121360,276986
10/13/14,1308.3,1321.5,1307.1,1313.5,119916,286219
10/14/14,1320.8,1322.1,1314.6,1317.8,113551,285881
10/15/14,1316.8,1333.8,1305.5,1328.3,258099,290954
10/16/14,1325.7,1329.1,1318.7,1324.7,180590,290059
10/17/14,1323,1325.6,1315.5,1322.5,117545,288313
10/20/14,1322.6,1332.8,1318.4,1328.2,96271,291069
10/21/14,1330.3,1339.1,1329.2,1335.2,151078,287118
10/22/14,1332.4,1333.7,1324.2,1329,113405,282684
10/23/14,1325.2,1328.4,1309.8,1312.6,140066,278938
10/24/14,1317,1318.2,1312.2,1315.3,93371,276544
10/27/14,1314.1,1315.6,1308.7,1312.8,86313,275379
10/28/14,1309.3,1319,1305.7,1312.9,124196,272037
10/29/14,1311.3,1313.9,1291.7,1308.4,131448,275404
10/30/14,1294.7,1300,1279,1282.1,210415,273348
10/31/14,1283,1285.9,1244,1255.1,300192,268114
11/3/14,1254.6,1256.9,1244.5,1253.3,129435,265100
11/4/14,1248.1,1258.5,1246.9,1251.2,134878,264278
11/5/14,1251.9,1252.8,1220.6,1229.2,261115,254366
11/6/14,1224.3,1232.5,1220.7,1226.1,168560,254633
11/7/14,1224.7,1262.5,1213.9,1253.3,298006,259840
11/10/14,1260.3,1261,1230.2,1243.3,198954,254006
11/11/14,1235,1256,1229,1246.5,187308,246126
11/12/14,1246.5,1252.9,1240,1242.6,183582,227675
11/13/14,1244.6,1250.9,1236.5,1245,187699,219003
11/14/14,1245.3,1276.4,1229.5,1269.1,293650,213140
11/17/14,1269,1277.1,1264.3,1267,199521,204689
11/18/14,1269.1,1287.6,1266.2,1280.6,170800,196083
11/19/14,1280,1285.2,1257.4,1277.4,265864,176347
11/20/14,1266.6,1280.1,1259.7,1274.4,187475,162509
11/21/14,1277.5,1291.1,1269.6,1281.2,199906,149255
11/24/14,1283.4,1287.3,1275.7,1279.2,158694,93395
11/25/14,1281.2,1285.7,1272.5,1280.6,210753,37741
11/26/14,1284.4,1284.4,1277.4,1280.3,121777,236754
11/28/14,1280.6,1282.1,1246.7,1258.3,254472,238915
12/1/14,1242.2,1303.8,1224.5,1300.9,342307,236278
12/2/14,1295.4,1295.4,1274.2,1282.2,169349,232811
12/3/14,1280.4,1297.8,1276.3,1291.5,145106,235749
12/4/14,1292.1,1296.3,1283.9,1290.5,117722,233468
12/5/14,1288.7,1291.3,1269.2,1273.2,157202,234103
12/8/14,1274,1292.1,1270.1,1277.7,107505,230922
12/9/14,1286.6,1321.8,1282.3,1314.8,241262,237167
12/10/14,1314,1321.7,1308,1312.2,143319,233726
12/11/14,1309,1316.2,1299.2,1308.4,143670,229702
12/12/14,1310.7,1311.7,1297.6,1305.3,121177,231692
12/15/14,1304.8,1307.8,1274.1,1290.5,152383,231650
12/16/14,1278.2,1306.7,1270.6,1277.1,231509,226492
12/17/14,1278.1,1285.9,1264.8,1277.3,169510,225547
12/18/14,1272.2,1296.7,1271.3,1277.6,137338,223253
12/19/14,1280.8,1284.3,1276,1278.8,73333,223967
12/22/14,1278.8,1286.4,1253.5,1262.6,132152,224241
12/23/14,1258.9,1267.7,1255.2,1260.8,105530,224242
12/24/14,1259.6,1264,1255.5,1256.3,43632,220568
12/26/14,1267.3,1281.9,1266.2,1278.1,67183,222140
12/29/14,1277.7,1280.3,1261.4,1264.7,85907,216738
12/30/14,1265.7,1293.7,1263.3,1283.2,141724,217101
12/31/14,1282.6,1286.7,1262.3,1266.9,70517,214569
1/2/15,1266.8,1277.7,1250.1,1269,120678,216586
1/5/15,1270.6,1290.3,1260.6,1286.8,149112,218396
1/6/15,1286.8,1306.1,1284.4,1302.2,190357,219873
1/7/15,1301.8,1302.2,1291.9,1293.5,117085,216438
1/8/15,1293.8,1299.6,1287,1291.3,122494,202844
1/9/15,1291.7,1306.8,1289.8,1298.9,155980,197479
1/12/15,1305.8,1318.8,1300.3,1315.6,138523,189877
1/13/15,1315.9,1327.3,1310.2,1317.2,179651,184045
1/14/15,1314,1327.4,1307.7,1317.3,193111,178496
1/15/15,1312.5,1350,1308.9,1347.6,288788,189258
1/16/15,1346.3,1365.2,1338,1359.7,219412,184200
1/19/15,1363.5,1364.8,1354.9,1360,62182,189191
1/20/15,1359.1,1380,1354.9,1377,249777,181669
1/21/15,1378.1,1389.8,1367.4,1376.5,210391,176363
1/22/15,1376.5,1390.6,1361.9,1383.5,214909,172581
1/23/15,1384.3,1385.7,1367.1,1375.4,149213,155298
1/26/15,1375.6,1382,1358.4,1362.2,168886,130026
1/27/15,1363.5,1380.2,1354.8,1374.5,186952,84617
1/28/15,1375.1,1376.2,1361.8,1368.8,150972,284203
1/29/15,1365.6,1368.2,1333.7,1337.5,243648,289233
1/30/15,1340.6,1367,1339.1,1360.8,163882,295256
2/2/15,1364.6,1365.5,1348.1,1358.5,119882,294668
2/3/15,1357.2,1368.1,1337.4,1341.9,181991,291548
2/4/15,1343.1,1354.9,1338.5,1346.1,136182,287541
2/5/15,1352,1356.2,1337.7,1344.3,113827,287457
2/6/15,1348,1350.6,1309.8,1316.2,205095,276159
2/9/15,1317.5,1325.2,1316,1323.1,92651,269660
2/10/15,1319.9,1327.5,1312.2,1313.8,97143,267480
2/11/15,1315.7,1320.3,1298.1,1301.2,116275,264072
2/12/15,1299.9,1314.4,1299.6,1302.3,109412,259753
2/13/15,1304.6,1316.5,1304.1,1308.7,96371,257281
2/17/15,1309.1,1318.3,1284.9,1290.2,181844,262024
2/18/15,1290.9,1295,1278.8,1281.8,121125,261538
2/19/15,1294.1,1304.5,1286.8,1289.2,115723,264019
2/20/15,1289.6,1296.9,1279.3,1286.5,109248,262861
2/23/15,1285.1,1291.9,1272.2,1282.4,115219,265018
2/24/15,1283.5,1286,1271.6,1278.9,116610,264156
2/25/15,1282.4,1293.3,1282.3,1283.1,106078,261261
2/26/15,1285.5,1301.5,1285,1291.7,137276,257857
2/27/15,1290.4,1300.8,1285.7,1294.7,113768,259681
3/2/15,1295.4,1304.6,1285.8,1289.8,133100,260824
3/3/15,1287.7,1296,1276.2,1286,155655,257573
3/4/15,1285.4,1290,1279.3,1282.5,107563,252739
3/5/15,1281.8,1290.5,1277.4,1277.8,131863,251003
3/6/15,1279.1,1281.6,1244.5,1245.9,214797,251675
3/9/15,1251.2,1256,1246.4,1248.1,123613,239160
3/10/15,1247.2,1251.2,1235.4,1241.7,178084,226123
3/11/15,1242.7,1245.9,1228.1,1232.2,161561,217295
3/12/15,1235.3,1247.3,1229.1,1233.5,159536,217548
3/13/15,1234.2,1242.5,1232,1234,122680,213865
3/16/15,1239.5,1244.9,1230.9,1234.8,123258,209310
3/17/15,1235.3,1240.9,1223.2,1229.8,159617,208779
3/18/15,1229.7,1256.7,1226.5,1232.9,188480,202545
3/19/15,1247.7,1258.6,1240.2,1250.6,157056,203231
3/20/15,1252,1269,1249.5,1266.2,167531,192515
3/23/15,1264.8,1272.6,1260.2,1269.3,162532,180814
3/24/15,1270.1,1276.1,1266.3,1273,162922,155010
3/25/15,1274.1,1280.9,1267.7,1278.6,185925,111698
3/26/15,1277,1301.1,1275.4,1286.4,245373,67395
3/27/15,1285.3,1287.3,1273.3,1281.4,134238,251907
3/30/15,1279.3,1280.3,1262.9,1266,131446,261720
3/31/15,1266.2,1271.3,1258.9,1263.9,114970,262620
4/1/15,1263.9,1289.4,1261.2,1288.9,151135,262398
4/2/15,1285,1288.1,1275.5,1281.6,115647,259900
4/6/15,1293.3,1305.2,1293.3,1299.3,106008,264177
4/7/15,1295.4,1296.6,1288.2,1291.3,85860,264589
4/8/15,1289.4,1293.2,1278.1,1283.8,116317,263938
4/9/15,1283.3,1284,1273.1,1274.3,110164,263692
4/10/15,1274.5,1291.3,1273.6,1285.3,124843,264543
4/13/15,1287.9,1290,1276.8,1280,109553,263623
4/14/15,1279.5,1282,1264.2,1273.3,161058,265828
4/15/15,1272.9,1285.1,1269,1282,129198,264256
4/16/15,1282.5,1289.5,1275,1278.7,157415,264688
4/17/15,1279.3,1288.5,1277.7,1283.8,111545,264542
4/20/15,1285.1,1289.7,1271.5,1274.4,137017,265080
4/21/15,1276.5,1284.4,1273.2,1283.8,104705,261646
4/22/15,1282.9,1285.1,1265.7,1267.6,152182,266726
4/23/15,1267.6,1278.1,1264.3,1275,118111,264861
4/24/15,1273.7,1276.1,1254.8,1255.7,156378,273964
4/27/15,1260,1287.4,1258.3,1283.9,207200,260457
4/28/15,1282.3,1295.6,1279.3,1294.6,157578,258766
4/29/15,1292.1,1294.2,1281.4,1290.7,141075,253725
4/30/15,1285.2,1288.1,1256.7,1263.1,212931,260388
5/1/15,1264.4,1265.1,1249.1,1255.2,118476,258421
5/4/15,1257.3,1272.8,1257.3,1267.5,107753,250236
5/5/15,1268.2,1280,1265.6,1273.9,109749,245774
5/6/15,1273.2,1277.6,1268.1,1271,105946,237963
5/7/15,1272,1272.7,1258.6,1262.9,134937,227187
5/8/15,1264.4,1273.7,1261.2,1269.6,143614,221660
5/11/15,1269.7,1271.6,1258.7,1263.7,128097,208032
5/12/15,1263.2,1277,1260.4,1273.1,139260,198488
5/13/15,1273.2,1299.2,1271.1,1298.9,241719,195953
5/14/15,1295.7,1308.4,1292.6,1305.9,177837,194620
5/15/15,1301.6,1306.5,1291.3,1306,133239,192836
5/18/15,1303.5,1312.7,1301.9,1308.3,120822,187705
5/19/15,1306.1,1306.2,1285.8,1287.4,178961,175921
5/20/15,1288.4,1293.9,1283.4,1289.4,127893,163115
5/21/15,1290.1,1293.1,1281.5,1284.8,139665,139297
5/22/15,1286.7,1295.3,1281.7,1284.7,142930,122309
5/26/15,1285.9,1288.9,1265.5,1267.6,244624,89621
5/27/15,1267.3,1271.1,1263.7,1266.3,151427,245985
5/28/15,1267.8,1272.6,1260,1268.6,149999,257392
5/29/15,1267.9,1274.2,1265.8,1269.6,102168,257964
6/1/15,1269.6,1284.5,1263.8,1268.5,171248,258720
6/2/15,1269.3,1276.2,1265.6,1274.2,111471,261572
6/3/15,1273.6,1275.4,1258.9,1264.7,124179,265427
6/4/15,1265.6,1266.4,1252.2,1255,155463,268631
6/5/15,1256.3,1257.8,1241.9,1247.9,150679,270055
6/8/15,1250.6,1256.9,1248.3,1253.4,107088,269770
6/9/15,1253,1262.1,1251.6,1257.4,91631,267985
6/10/15,1255.6,1271.6,1254.1,1266.4,124680,267443
6/11/15,1265.5,1267.2,1254.6,1260.2,114926,264561
6/12/15,1260.6,1263.5,1255.4,1259,86352,267333
6/15/15,1259.8,1270,1251.7,1265.6,129826,266551
6/16/15,1265.1,1267.2,1255.2,1260.7,100203,273644
6/17/15,1260.9,1268.6,1253.7,1256.6,101554,274492
6/18/15,1264,1285.5,1262.9,1281.8,190686,273941
6/19/15,1281.6,1283.8,1277.8,1281.7,86055,274752
6/22/15,1279.5,1280.6,1261.4,1263.9,127145,271465
6/23/15,1265.1,1267.5,1255.4,1256.4,122250,278660
6/24/15,1257.4,1259.5,1247.9,1252.7,118451,282525
6/25/15,1253.9,1257.1,1250.3,1251.6,88847,286190
6/26/15,1252.3,1257.8,1246.9,1253,107921,286230
6/29/15,1262.3,1267.4,1253,1258.8,145708,286114
6/30/15,1259.6,1259.8,1245.2,1251.6,148193,283573
7/1/15,1252.2,1254.2,1246.5,1249.1,95179,285041
7/2/15,1247.5,1249,1235.6,1243.3,144729,281148
7/6/15,1245,1254.2,1241.7,1253,141898,278897
7/7/15,1248.6,1249.8,1226.6,1232.4,198533,279397
7/8/15,1233.8,1243.6,1225.7,1243.3,168006,270287
7/9/15,1237.3,1246.7,1234.9,1239,130014,258881
7/10/15,1238.5,1244.3,1236.2,1237.7,112568,248104
7/13/15,1242.1,1243.7,1229.6,1235.2,126732,242796
7/14/15,1236.8,1238.9,1231.6,1233.3,109142,235061
7/15/15,1233.7,1235.6,1221.7,1227.2,150648,236104
7/16/15,1226,1228,1220.4,1223.7,125703,228539
7/17/15,1224.1,1224.3,1209.4,1211.7,161004,226979
7/20/15,1212.2,1212.3,1159.8,1186.6,261352,214782
7/21/15,1177.8,1188.6,1175.7,1183.3,172518,196180
7/22/15,1179.9,1182.1,1165.4,1171.3,182184,183792
7/23/15,1173.2,1184.7,1165.9,1173.9,204073,153730
7/24/15,1169.3,1180.7,1152.1,1165.3,249020,125568
7/27/15,1178.4,1184.2,1167.5,1176.2,191964,103827
7/28/15,1173.9,1178,1170.5,1176,176077,65080
7/29/15,1174.1,1180.8,1169.1,1172.6,113568,290790
7/30/15,1175.9,1177.5,1160.8,1168,169098,303423
